"gene","US","MH","GH","AN","sum","max_PBE","max_PBE_pop","chr","pos","max_PCAdapt","description","pathway_name","pathway_id","heatmap"
"Zm00001d040901",0,1,1,1,3,1.80443154297518,"US",NA,NA,NA,"BZIP protein","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d027916",1,0,1,1,3,1.61474881710442,"AN",NA,NA,NA,"Phosphoinositide phosphatase SAC2","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d033670",1,1,0,1,3,1.6134220972591,"MH",1,270258841,28.2274969651701,"Phosphatidylinositol 4-phosphate 5-kinase 2","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d035030",1,1,0,1,3,1.56071590135572,"AN",6,2399320,9.46315116525802,"Phosphoinositide phosphatase SAC1","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d020414",1,1,1,0,3,1.25743747033311,"AN",7,112336065,0.0426062254494043,"Putative 1-phosphatidylinositol-3-phosphate 5-kinase FAB1C","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d005849",1,1,1,0,3,1.09993803793583,"GH",2,190825756,3.09281852601833,"Histone H3 K4-specific methyltransferase SET7/9 family protein","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d045910",0,1,1,1,3,0.991885260911239,"GH",9,47004175,4.35898285593509,"Phosphatidylinositol 4-phosphate 5-kinase 8","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d014911",1,1,1,0,3,0.891105598709658,"US",5,67864802,7.04134984292019,"Phosphatidylinositol-4-phosphate 5-kinase 9  ","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d018382",1,1,0,0,2,1.85102335671975,"AN",5,219608621,30.9079549191239,"protein kinase family protein / WD-40 repeat family protein","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d022291",1,0,0,1,2,1.74779340858797,"AN",7,174598551,0.499164923030452,"Putative 1-phosphatidylinositol-3-phosphate 5-kinase FAB1D","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d043851",1,1,0,0,2,1.50957895376842,"AN",3,212035576,19.0226135657341,"Long chain acyl-CoA synthetase 5","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d050089",1,1,0,0,2,1.3355809354829,"US",4,65083935,0.868084783943405,"Putative 1-phosphatidylinositol-4-phosphate 5-kinase/ zinc ion binding family  ","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d050219",1,0,0,1,2,1.13943428318837,"MH",4,74339898,0.412129701127605,"Phosphatidylinositol 3-kinase VPS34","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d048258",1,0,1,0,2,1.07954328277888,"GH",9,153383404,2.07225740301422,"Phosphoinositide phosphatase SAC2","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d049734",1,1,0,0,2,1.04251994411329,"AN",4,42103210,15.3965935364135,"Putative 1-phosphatidylinositol-4-phosphate 5-kinase/ zinc ion binding family  ","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d018303",1,0,1,0,2,1.03331416066248,"GH",5,218169818,0.415093674680838,"Phosphoinositide phosphatase SAC2","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d020828",1,1,0,0,2,1.02209854853866,"AN",7,134116681,40.9754908823228,"Phosphatidylinositol 3-and 4-kinase family-like  ","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d029211",0,0,1,1,2,0.991885260911239,"GH",1,62496567,14.6567225819492,"Phosphatidylinositol 4-phosphate 5-kinase 6","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d023270",1,1,0,0,2,0.938743726360862,"AN",10,1788689,2.63500168902993,NA,"3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d042153",0,1,1,0,2,0.844647131150473,"GH",3,153905756,0.855823967032721,"S-adenosyl-L-methionine-dependent methyltransferases superfamily protein","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d037223",1,0,1,0,2,0.821737283297166,"GH",6,116532462,2.60719837786045,"Putative 1-phosphatidylinositol-3-phosphate 5-kinase FAB1D","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d045041",1,1,0,0,2,0.756013878515939,"AN",9,10866131,8.26795349794062,"Phosphoinositide phosphatase SAC2","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d013924",0,1,0,1,2,0.75203784838832,"MH",5,24943832,2.61322791758644,"Phosphoinositide phosphatase SAC2","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d033645",1,0,0,1,2,0.65241558504351,"AN",1,269526307,6.73268366376753,"Phosphatidylinositol 4-phosphate 5-kinase 8","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d007082",1,1,0,0,2,0.65241558504351,"AN",2,221862899,5.41223501374183,"Phosphatidylinositol 4-phosphate 5-kinase 6","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d047457",0,1,1,0,2,0.628874146766941,"US",9,130803334,0.359201241084142,"Phosphatidylinositol 4-phosphate 5-kinase 6","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d013469",0,1,1,0,2,0.599376146318142,"GH",5,12340596,9.4803405937468,"Putative phosphatidylinositol-4-phosphate-5-kinase  ","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d013920",0,1,1,0,2,0.584847227823541,"GH",5,24853855,38.2235121730857,"Phosphatidylinositol 4-phosphate 5-kinase 9","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d009741",0,1,0,1,2,0.551611038748855,"US",NA,NA,NA,"Phosphatidylinositol 4-kinase gamma 3","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d037332",1,0,0,0,1,1.38576153387033,"AN",6,121765225,1.26498994864395,"Putative 1-phosphatidylinositol-4-phosphate 5-kinase/ zinc ion binding family  ","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d013770",0,0,0,1,1,1.28093304546238,"MH",5,19784669,14.6878803185735,"Phosphoinositide phosphatase SAC2","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d028512",1,0,0,0,1,1.01755843017493,"AN",1,37675766,6.8415613521415,"Phosphatidylinositol 4-phosphate 5-kinase 2","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d029979",0,1,0,0,1,0.947406583009813,"US",1,97318874,4.00236809195187,"Histone H3 K4-specific methyltransferase SET7/9 family protein","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d038540",1,0,0,0,1,0.745919956836142,"AN",6,159602220,14.663481112816,NA,"3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d002940",1,0,0,0,1,0.666979108855826,"AN",2,27631239,7.18503159518912,"Putative 1-phosphatidylinositol-3-phosphate 5-kinase FAB1D","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d029209",0,0,1,0,1,0.6505355101697,"GH",1,62463467,0.000585820364588868,"Phosphatidylinositol 4-phosphate 5-kinase 6","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d030412",0,1,0,0,1,0.547159370314697,"US",NA,NA,NA,"Phosphatidylinositol 4-kinase alpha 1","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d005966",0,0,0,1,1,0.539046101473982,"MH",2,194062536,14.878450783859,"Phosphatidylinositol 4-kinase gamma 7","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d042595",0,0,1,0,1,0.529488899714058,"AN",3,173056814,1.15603166828245,"Phosphoinositide phosphatase SAC2","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d007520",0,0,1,0,1,0.528886884074045,"GH",2,233699864,1.13910773506733,"Phosphatidylinositol 4-kinase beta 1","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d032238",0,1,0,0,1,0.509040364333327,"US",1,218361390,0.534920053686384,"Putative 1-phosphatidylinositol-3-phosphate 5-kinase FAB1C","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d053935",0,1,0,0,1,0.445639349700654,"US",4,243874243,33.2285451891682,"Probable phosphoinositide phosphatase SAC9","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d050008",0,0,1,0,1,0.444063015245382,"GH",4,59178620,17.2224869233768,"Histone H3 K4-specific methyltransferase SET7/9 family protein","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d013442",0,0,1,0,1,0.430738210957927,"GH",5,11684004,18.5447720769349,"Phosphatidylinositol 4-kinase alpha 1","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d045757",0,0,0,0,0,0.529488899714058,"AN",9,37396489,8.06210612230932,"Phosphatidylinositol 4-kinase gamma 7","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d048077",0,0,0,0,0,0.498476998682144,"AN",9,149400941,10.3443067052599,"NAD(P)-binding Rossmann-fold superfamily protein","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d037099",0,0,0,0,0,0.394228898363993,"MH",6,112119249,3.27327069763476,"Phosphoinositide phosphatase SAC2","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d003169",0,0,0,0,0,0.394228898363993,"MH",2,34338323,0.0174762853716922,"Phosphoinositide phosphatase SAC2","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d049076",0,0,0,0,0,0.393183055885046,"AN",4,14932945,5.16154857204601,"Putative phosphatidylinositol kinase  ","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d036631",0,0,0,0,0,0.391363653642737,"AN",6,95644216,12.6248606754232,"Probable CDP-diacylglycerol--inositol 3-phosphatidyltransferase 2","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d033300",0,0,0,0,0,0.3897069126621,"GH",1,258068982,0.455999717452297,"Type IV inositol polyphosphate 5-phosphatase 11","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d020697",0,0,0,0,0,0.330624882850874,"GH",7,128986540,4.29257981570238,"Histone H3 K4-specific methyltransferase SET7/9 family protein","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d008509",0,0,0,0,0,0.329994722935624,"AN",NA,NA,NA,NA,"3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d040398",0,0,0,0,0,0.298918282195952,"MH",3,41308606,16.4730312302023,"Protein kinase superfamily protein","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d035004",0,0,0,0,0,0.28361658752467,"US",6,1587781,5.64339430635358,"Putative 1-phosphatidylinositol-4-phosphate 5-kinase/ zinc ion binding family  ","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d040671",0,0,0,0,0,0.217986224376452,"US",3,57181102,10.0704085165262,NA,"3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d032540",0,0,0,0,0,0.183863140062846,"GH",1,229984987,1.06929466486083,"Putative 1-phosphatidylinositol-3-phosphate 5-kinase FAB1D","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d008265",0,0,0,0,0,0.182321156794115,"MH",8,3524135,5.57387601208183,"Protein kinase superfamily protein","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d022391",0,0,0,0,0,0.142291439957054,"GH",7,176617470,4.05317650422254,"Phosphatidylinositol 4-phosphate 5-kinase 6","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d029443",0,0,0,0,0,0.0988782021051706,"AN",1,70822419,1.28148940194081,"1-phosphatidylinositol-3-phosphate 5-kinase FAB1B","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d031777",0,0,0,0,0,0.0911609783970173,"MH",1,201512215,16.4041572868583,"Histone H3 K4-specific methyltransferase SET7/9 family protein","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d037056",0,0,0,0,0,0,"US",NA,NA,NA,"Phosphatidylinositol 4-kinase gamma 3","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d052028",0,0,0,0,0,NA,NA,4,176840572,109.173641035754,"protein kinase family protein / WD-40 repeat family protein","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d032539",0,0,0,0,0,NA,NA,1,229902561,46.2405496152071,"Phosphatidylinositol 4-phosphate 5-kinase 9","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d018768",0,0,0,0,0,NA,NA,7,4696250,13.3287345191373,"Phosphoinositide phosphatase SAC2","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d004955",0,0,0,0,0,NA,NA,2,150556526,10.8127603798573,"Phosphatidylinositol 4-phosphate 5-kinase 6","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d046972",0,0,0,0,0,NA,NA,9,113642375,8.94336502872168,"Probable CDP-diacylglycerol--inositol 3-phosphatidyltransferase 2","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d051490",0,0,0,0,0,NA,NA,4,160319383,1.72985397004376,"S-adenosyl-L-methionine-dependent methyltransferases superfamily protein","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d000053",0,0,0,0,0,NA,NA,NA,NA,NA,NA,"3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d001957",0,0,0,0,0,NA,NA,NA,NA,NA,"NAC domain-containing protein 8","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d004249",0,0,0,0,0,NA,NA,NA,NA,NA,"Phosphatidylinositol 4-kinase alpha 1","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d010516",0,0,0,0,0,NA,NA,NA,NA,NA,"Mitotic spindle checkpoint protein MAD1","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d044016",0,0,0,0,0,NA,NA,NA,NA,NA,"Long chain acyl-CoA synthetase 5","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d046016",0,0,0,0,0,NA,NA,NA,NA,NA,"Phosphatidylinositol 3-and 4-kinase family protein  ","3-phosphoinositide biosynthesis","PWY-6352",21
"Zm00001d026559",1,1,1,1,4,1.22232930950887,"GH",10,148124796,8.69373277024488,"Phosphatidylinositol 4-kinase gamma 7","D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis","PWY-6351",22
"Zm00001d033670",1,0,1,1,3,1.6134220972591,"MH",1,270258841,28.2274969651701,"Phosphatidylinositol 4-phosphate 5-kinase 2","D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis","PWY-6351",22
"Zm00001d005849",1,1,1,0,3,1.09993803793583,"GH",2,190825756,3.09281852601833,"Histone H3 K4-specific methyltransferase SET7/9 family protein","D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis","PWY-6351",22
"Zm00001d014906",1,1,1,0,3,1.08410029191347,"US",5,67678882,2.57530617965716,"Phosphoinositide phospholipase C 4","D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis","PWY-6351",22
"Zm00001d045910",1,1,0,1,3,0.991885260911239,"GH",9,47004175,4.35898285593509,"Phosphatidylinositol 4-phosphate 5-kinase 8","D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis","PWY-6351",22
"Zm00001d014911",1,1,1,0,3,0.891105598709658,"US",5,67864802,7.04134984292019,"Phosphatidylinositol-4-phosphate 5-kinase 9  ","D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis","PWY-6351",22
"Zm00001d047447",1,0,1,1,3,0.793828142247621,"AN",9,130370415,25.7273108414035,"Phosphoinositide phospholipase C 2","D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis","PWY-6351",22
"Zm00001d028746",1,0,1,0,2,1.85102335671975,"AN",1,45176202,21.2837264851074,"Phosphoinositide phospholipase C 4","D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis","PWY-6351",22
"Zm00001d006231",1,1,0,0,2,1.56511152729365,"US",2,202416608,0.777615290804503,"PLC-like phosphodiesterases superfamily protein","D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis","PWY-6351",22
"Zm00001d043851",1,0,1,0,2,1.50957895376842,"AN",3,212035576,19.0226135657341,"Long chain acyl-CoA synthetase 5","D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis","PWY-6351",22
"Zm00001d020828",1,0,1,0,2,1.02209854853866,"AN",7,134116681,40.9754908823228,"Phosphatidylinositol 3-and 4-kinase family-like  ","D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis","PWY-6351",22
"Zm00001d029211",0,1,0,1,2,0.991885260911239,"GH",1,62496567,14.6567225819492,"Phosphatidylinositol 4-phosphate 5-kinase 6","D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis","PWY-6351",22
"Zm00001d007229",1,1,0,0,2,0.96248651436401,"GH",2,225212491,6.93329707271429,"Phosphoinositide phospholipase C 4","D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis","PWY-6351",22
"Zm00001d042153",1,1,0,0,2,0.844647131150473,"GH",3,153905756,0.855823967032721,"S-adenosyl-L-methionine-dependent methyltransferases superfamily protein","D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis","PWY-6351",22
"Zm00001d033645",0,0,1,1,2,0.65241558504351,"AN",1,269526307,6.73268366376753,"Phosphatidylinositol 4-phosphate 5-kinase 8","D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis","PWY-6351",22
"Zm00001d007082",1,0,1,0,2,0.65241558504351,"AN",2,221862899,5.41223501374183,"Phosphatidylinositol 4-phosphate 5-kinase 6","D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis","PWY-6351",22
"Zm00001d047457",1,1,0,0,2,0.628874146766941,"US",9,130803334,0.359201241084142,"Phosphatidylinositol 4-phosphate 5-kinase 6","D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis","PWY-6351",22
"Zm00001d013469",1,1,0,0,2,0.599376146318142,"GH",5,12340596,9.4803405937468,"Putative phosphatidylinositol-4-phosphate-5-kinase  ","D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis","PWY-6351",22
"Zm00001d013920",1,1,0,0,2,0.584847227823541,"GH",5,24853855,38.2235121730857,"Phosphatidylinositol 4-phosphate 5-kinase 9","D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis","PWY-6351",22
"Zm00001d009741",1,0,0,1,2,0.551611038748855,"US",NA,NA,NA,"Phosphatidylinositol 4-kinase gamma 3","D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis","PWY-6351",22
"Zm00001d028512",0,0,1,0,1,1.01755843017493,"AN",1,37675766,6.8415613521415,"Phosphatidylinositol 4-phosphate 5-kinase 2","D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis","PWY-6351",22
"Zm00001d029979",1,0,0,0,1,0.947406583009813,"US",1,97318874,4.00236809195187,"Histone H3 K4-specific methyltransferase SET7/9 family protein","D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis","PWY-6351",22
"Zm00001d029209",0,1,0,0,1,0.6505355101697,"GH",1,62463467,0.000585820364588868,"Phosphatidylinositol 4-phosphate 5-kinase 6","D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis","PWY-6351",22
"Zm00001d030412",1,0,0,0,1,0.547159370314697,"US",NA,NA,NA,"Phosphatidylinositol 4-kinase alpha 1","D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis","PWY-6351",22
"Zm00001d005966",0,0,0,1,1,0.539046101473982,"MH",2,194062536,14.878450783859,"Phosphatidylinositol 4-kinase gamma 7","D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis","PWY-6351",22
"Zm00001d007520",0,1,0,0,1,0.528886884074045,"GH",2,233699864,1.13910773506733,"Phosphatidylinositol 4-kinase beta 1","D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis","PWY-6351",22
"Zm00001d050008",0,1,0,0,1,0.444063015245382,"GH",4,59178620,17.2224869233768,"Histone H3 K4-specific methyltransferase SET7/9 family protein","D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis","PWY-6351",22
"Zm00001d013442",0,1,0,0,1,0.430738210957927,"GH",5,11684004,18.5447720769349,"Phosphatidylinositol 4-kinase alpha 1","D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis","PWY-6351",22
"Zm00001d045757",0,0,0,0,0,0.529488899714058,"AN",9,37396489,8.06210612230932,"Phosphatidylinositol 4-kinase gamma 7","D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis","PWY-6351",22
"Zm00001d049076",0,0,0,0,0,0.393183055885046,"AN",4,14932945,5.16154857204601,"Putative phosphatidylinositol kinase  ","D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis","PWY-6351",22
"Zm00001d036631",0,0,0,0,0,0.391363653642737,"AN",6,95644216,12.6248606754232,"Probable CDP-diacylglycerol--inositol 3-phosphatidyltransferase 2","D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis","PWY-6351",22
"Zm00001d020697",0,0,0,0,0,0.330624882850874,"GH",7,128986540,4.29257981570238,"Histone H3 K4-specific methyltransferase SET7/9 family protein","D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis","PWY-6351",22
"Zm00001d008509",0,0,0,0,0,0.329994722935624,"AN",NA,NA,NA,NA,"D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis","PWY-6351",22
"Zm00001d040398",0,0,0,0,0,0.298918282195952,"MH",3,41308606,16.4730312302023,"Protein kinase superfamily protein","D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis","PWY-6351",22
"Zm00001d040671",0,0,0,0,0,0.217986224376452,"US",3,57181102,10.0704085165262,NA,"D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis","PWY-6351",22
"Zm00001d008265",0,0,0,0,0,0.182321156794115,"MH",8,3524135,5.57387601208183,"Protein kinase superfamily protein","D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis","PWY-6351",22
"Zm00001d022391",0,0,0,0,0,0.142291439957054,"GH",7,176617470,4.05317650422254,"Phosphatidylinositol 4-phosphate 5-kinase 6","D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis","PWY-6351",22
"Zm00001d031777",0,0,0,0,0,0.0911609783970173,"MH",1,201512215,16.4041572868583,"Histone H3 K4-specific methyltransferase SET7/9 family protein","D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis","PWY-6351",22
"Zm00001d037056",0,0,0,0,0,0,"US",NA,NA,NA,"Phosphatidylinositol 4-kinase gamma 3","D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis","PWY-6351",22
"Zm00001d032539",0,0,0,0,0,NA,NA,1,229902561,46.2405496152071,"Phosphatidylinositol 4-phosphate 5-kinase 9","D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis","PWY-6351",22
"Zm00001d004955",0,0,0,0,0,NA,NA,2,150556526,10.8127603798573,"Phosphatidylinositol 4-phosphate 5-kinase 6","D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis","PWY-6351",22
"Zm00001d046972",0,0,0,0,0,NA,NA,9,113642375,8.94336502872168,"Probable CDP-diacylglycerol--inositol 3-phosphatidyltransferase 2","D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis","PWY-6351",22
"Zm00001d051490",0,0,0,0,0,NA,NA,4,160319383,1.72985397004376,"S-adenosyl-L-methionine-dependent methyltransferases superfamily protein","D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis","PWY-6351",22
"Zm00001d000053",0,0,0,0,0,NA,NA,NA,NA,NA,NA,"D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis","PWY-6351",22
"Zm00001d004249",0,0,0,0,0,NA,NA,NA,NA,NA,"Phosphatidylinositol 4-kinase alpha 1","D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis","PWY-6351",22
"Zm00001d010516",0,0,0,0,0,NA,NA,NA,NA,NA,"Mitotic spindle checkpoint protein MAD1","D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis","PWY-6351",22
"Zm00001d014903",0,0,0,0,0,NA,NA,NA,NA,NA,"Phospholipase C  ","D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis","PWY-6351",22
"Zm00001d044016",0,0,0,0,0,NA,NA,NA,NA,NA,"Long chain acyl-CoA synthetase 5","D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis","PWY-6351",22
"Zm00001d046016",0,0,0,0,0,NA,NA,NA,NA,NA,"Phosphatidylinositol 3-and 4-kinase family protein  ","D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis","PWY-6351",22
"Zm00001d030131",1,1,1,1,4,1.24375451574449,"MH",1,108200639,2.27981548080993,"Choline-phosphate cytidylyltransferase 2","choline biosynthesis III","PWY-3561",23
"Zm00001d037643",1,1,1,0,3,0.844647131150473,"GH",6,132728067,1.01229559261543," phospholipase D4","choline biosynthesis III","PWY-3561",23
"Zm00001d049505",1,1,0,1,3,0.821737283297166,"GH",4,32685362,2.84377677772901,"Choline-phosphate cytidylyltransferase 2","choline biosynthesis III","PWY-3561",23
"Zm00001d015029",1,0,1,1,3,0.708718217404909,"AN",5,72788988,14.7599664906577,"Ethanolaminephosphotransferase  ","choline biosynthesis III","PWY-3561",23
"Zm00001d005770",1,1,1,0,3,0.694118210993956,"AN",2,187675666,0.680620007732532," phospholipase D8","choline biosynthesis III","PWY-3561",23
"Zm00001d046508",0,0,1,1,2,1.25743747033311,"AN",9,93068252,0.294554453520708," phospholipase D5","choline biosynthesis III","PWY-3561",23
"Zm00001d022594",0,1,1,0,2,1.04780560142743,"AN",7,180729142,2.27118116872685," phospholipase D11","choline biosynthesis III","PWY-3561",23
"Zm00001d029684",0,1,0,1,2,0.991885260911239,"GH",1,82574696,47.8183615312549," phospholipase D9","choline biosynthesis III","PWY-3561",23
"Zm00001d042763",1,1,0,0,2,0.885462266473096,"GH",3,179103617,0.995818946102268,NA,"choline biosynthesis III","PWY-3561",23
"Zm00001d036718",1,0,0,0,1,1.27695764888327,"US",6,98735107,1.3209664995825,"Phospholipase D Z","choline biosynthesis III","PWY-3561",23
"Zm00001d027386",0,0,1,0,1,1.1810847094608,"AN",1,4135558,16.3467950093259," phospholipase D15","choline biosynthesis III","PWY-3561",23
"Zm00001d014357",0,1,0,0,1,0.96248651436401,"GH",5,42513966,0.0193503243004358,"Choline-phosphate cytidylyltransferase 2","choline biosynthesis III","PWY-3561",23
"Zm00001d015033",0,0,1,0,1,0.76043637122979,"AN",5,72856886,3.76437984785798," phospholipase D17","choline biosynthesis III","PWY-3561",23
"Zm00001d008727",0,0,0,1,1,0.723919839227199,"MH",8,17944712,3.87676886219074," phospholipase D2","choline biosynthesis III","PWY-3561",23
"Zm00001d050470",0,0,0,1,1,0.707232138686327,"MH",4,91093046,3.70273312239737,"Phospholipase D beta 1","choline biosynthesis III","PWY-3561",23
"Zm00001d040058",0,0,0,1,1,0.702156633311324,"MH",3,25406966,2.72492512609022,NA,"choline biosynthesis III","PWY-3561",23
"Zm00001d009075",0,0,1,0,1,0.583767280763106,"AN",8,34795897,25.6189861972948," phospholipase D16","choline biosynthesis III","PWY-3561",23
"Zm00001d037115",1,0,0,0,1,0.57589113727898,"US",6,112924207,17.200929070151,"Choline/ethanolaminephosphotransferase 1","choline biosynthesis III","PWY-3561",23
"Zm00001d024528",1,0,0,0,1,0.499720558056296,"AN",10,76467467,2.41257813101781,"Choline-phosphate cytidylyltransferase B  ","choline biosynthesis III","PWY-3561",23
"Zm00001d015256",0,1,0,0,1,0.486274264947507,"GH",NA,NA,NA,"Phospholipase D beta 1","choline biosynthesis III","PWY-3561",23
"Zm00001d015818",0,0,0,0,0,0.370625350398008,"AN",NA,NA,NA,"Phospholipase D gamma 1","choline biosynthesis III","PWY-3561",23
